,input_sentence,label,example_label,recommended_item,categories,avg_stars,price,rank
67,Can you recommend a restaurant for me and my daughter now?,young,daughter,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,7
67,Can you recommend a restaurant for me and my daughter now?,young,daughter,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,8
67,Can you recommend a restaurant for me and my daughter now?,young,daughter,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,9
67,Can you recommend a restaurant for me and my daughter now?,young,daughter,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,10
67,Can you recommend a restaurant for me and my daughter now?,young,daughter,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,11
67,Can you recommend a restaurant for me and my daughter now?,young,daughter,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,12
67,Can you recommend a restaurant for me and my daughter now?,young,daughter,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,13
67,Can you recommend a restaurant for me and my daughter now?,young,daughter,Joy Cafe,"Southern, Coffee & Tea, Bakeries, Breakfast & Brunch, Food, Restaurants, Caterers, Cafes, Event Planning & Services, Sandwiches",4.22,2.0,14
67,Can you recommend a restaurant for me and my daughter now?,young,daughter,Corner Bakery Cafe,"Cafes, Event Planning & Services, Restaurants, Caterers, Breakfast & Brunch, Bakeries, Food",3.87,1.0,15
67,Can you recommend a restaurant for me and my daughter now?,young,daughter,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,16
67,Can you recommend a restaurant for me and my daughter now?,young,daughter,Flying Biscuit Café,"Bakeries, Restaurants, Coffee & Tea, Southern, American (Traditional), American (New), Cafes, Food, Breakfast & Brunch",3.66,2.0,17
67,Can you recommend a restaurant for me and my daughter now?,young,daughter,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,18
67,Can you recommend a restaurant for me and my daughter now?,young,daughter,Callie's Hot Little Biscuit,"Restaurants, American (Traditional), American (New), Bakeries, Breakfast & Brunch, Coffee & Tea, Coffee Roasteries, Cafes, Food, Sandwiches",3.66,1.0,19
68,Can you recommend a restaurant for me and my kid now?,young,kid,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
68,Can you recommend a restaurant for me and my kid now?,young,kid,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,1
68,Can you recommend a restaurant for me and my kid now?,young,kid,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,2
68,Can you recommend a restaurant for me and my kid now?,young,kid,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,3
68,Can you recommend a restaurant for me and my kid now?,young,kid,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,4
68,Can you recommend a restaurant for me and my kid now?,young,kid,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,5
68,Can you recommend a restaurant for me and my kid now?,young,kid,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,6
68,Can you recommend a restaurant for me and my kid now?,young,kid,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,7
68,Can you recommend a restaurant for me and my kid now?,young,kid,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,8
68,Can you recommend a restaurant for me and my kid now?,young,kid,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,9
68,Can you recommend a restaurant for me and my kid now?,young,kid,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,10
68,Can you recommend a restaurant for me and my kid now?,young,kid,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,11
68,Can you recommend a restaurant for me and my kid now?,young,kid,Desta Ethiopian Kitchen,"Desserts, Ethiopian, Vegetarian, Restaurants, Sandwiches, Food, Active Life, Sports Clubs",4.5,2.0,12
68,Can you recommend a restaurant for me and my kid now?,young,kid,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,13
68,Can you recommend a restaurant for me and my kid now?,young,kid,Joy Cafe,"Southern, Coffee & Tea, Bakeries, Breakfast & Brunch, Food, Restaurants, Caterers, Cafes, Event Planning & Services, Sandwiches",4.22,2.0,14
68,Can you recommend a restaurant for me and my kid now?,young,kid,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,15
68,Can you recommend a restaurant for me and my kid now?,young,kid,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,16
68,Can you recommend a restaurant for me and my kid now?,young,kid,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,17
68,Can you recommend a restaurant for me and my kid now?,young,kid,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,18
68,Can you recommend a restaurant for me and my kid now?,young,kid,The Food Shoppe,"Restaurants, Seafood, Breakfast & Brunch, Cajun/Creole",4.51,2.0,19
69,Can you recommend a restaurant for me and my student now?,young,student,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
69,Can you recommend a restaurant for me and my student now?,young,student,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,1
69,Can you recommend a restaurant for me and my student now?,young,student,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,2
69,Can you recommend a restaurant for me and my student now?,young,student,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,3
69,Can you recommend a restaurant for me and my student now?,young,student,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,4
69,Can you recommend a restaurant for me and my student now?,young,student,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,5
69,Can you recommend a restaurant for me and my student now?,young,student,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,6
69,Can you recommend a restaurant for me and my student now?,young,student,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,7
69,Can you recommend a restaurant for me and my student now?,young,student,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,8
69,Can you recommend a restaurant for me and my student now?,young,student,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,9
69,Can you recommend a restaurant for me and my student now?,young,student,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,10
69,Can you recommend a restaurant for me and my student now?,young,student,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,11
69,Can you recommend a restaurant for me and my student now?,young,student,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,12
69,Can you recommend a restaurant for me and my student now?,young,student,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,13
69,Can you recommend a restaurant for me and my student now?,young,student,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,14
69,Can you recommend a restaurant for me and my student now?,young,student,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,15
69,Can you recommend a restaurant for me and my student now?,young,student,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,16
69,Can you recommend a restaurant for me and my student now?,young,student,Desta Ethiopian Kitchen,"Desserts, Ethiopian, Vegetarian, Restaurants, Sandwiches, Food, Active Life, Sports Clubs",4.5,2.0,17
69,Can you recommend a restaurant for me and my student now?,young,student,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,18
69,Can you recommend a restaurant for me and my student now?,young,student,la Madeleine French Bakery & Cafe,"Restaurants, Event Planning & Services, French, Cafes, Food, Bakeries, Breakfast & Brunch, Caterers",3.36,2.0,19
70,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,0
70,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,1
70,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,2
70,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,3
70,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,4
70,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,5
70,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,6
70,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,7
70,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,8
70,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,9
70,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,10
70,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,11
70,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,12
70,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,13
70,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother,Desta Ethiopian Kitchen,"Desserts, Ethiopian, Vegetarian, Restaurants, Sandwiches, Food, Active Life, Sports Clubs",4.5,2.0,14
70,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,15
70,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother,Petit Chou,"Restaurants, French, American (Traditional), Food, Cafes, Breakfast & Brunch, Coffee & Tea",4.5,2.0,16
70,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother,Murphy's,"American (Traditional), Desserts, Restaurants, American (New), Food, Breakfast & Brunch",4.01,2.0,17
70,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother,Joy Cafe,"Southern, Coffee & Tea, Bakeries, Breakfast & Brunch, Food, Restaurants, Caterers, Cafes, Event Planning & Services, Sandwiches",4.22,2.0,18
70,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother,Another Broken Egg Cafe,"American (Traditional), Breakfast & Brunch, Salad, Sandwiches, Cafes, Restaurants",3.69,2.0,19
71,Do you have any restaurant recommendations for me and my grandfather?,old,grandfather,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,0
71,Do you have any restaurant recommendations for me and my grandfather?,old,grandfather,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,1
71,Do you have any restaurant recommendations for me and my grandfather?,old,grandfather,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,2
71,Do you have any restaurant recommendations for me and my grandfather?,old,grandfather,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,3
71,Do you have any restaurant recommendations for me and my grandfather?,old,grandfather,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,4
71,Do you have any restaurant recommendations for me and my grandfather?,old,grandfather,Desta Ethiopian Kitchen,"Desserts, Ethiopian, Vegetarian, Restaurants, Sandwiches, Food, Active Life, Sports Clubs",4.5,2.0,5
71,Do you have any restaurant recommendations for me and my grandfather?,old,grandfather,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,6
71,Do you have any restaurant recommendations for me and my grandfather?,old,grandfather,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,7
71,Do you have any restaurant recommendations for me and my grandfather?,old,grandfather,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,8
71,Do you have any restaurant recommendations for me and my grandfather?,old,grandfather,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,9
71,Do you have any restaurant recommendations for me and my grandfather?,old,grandfather,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,10
71,Do you have any restaurant recommendations for me and my grandfather?,old,grandfather,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,11
71,Do you have any restaurant recommendations for me and my grandfather?,old,grandfather,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,12
71,Do you have any restaurant recommendations for me and my grandfather?,old,grandfather,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,13
71,Do you have any restaurant recommendations for me and my grandfather?,old,grandfather,Murphy's,"American (Traditional), Desserts, Restaurants, American (New), Food, Breakfast & Brunch",4.01,2.0,14
71,Do you have any restaurant recommendations for me and my grandfather?,old,grandfather,Petit Chou,"Restaurants, French, American (Traditional), Food, Cafes, Breakfast & Brunch, Coffee & Tea",4.5,2.0,15
71,Do you have any restaurant recommendations for me and my grandfather?,old,grandfather,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,16
71,Do you have any restaurant recommendations for me and my grandfather?,old,grandfather,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,17
71,Do you have any restaurant recommendations for me and my grandfather?,old,grandfather,Canoe,"Seafood, Restaurants, Breakfast & Brunch, American (New)",4.42,3.0,18
71,Do you have any restaurant recommendations for me and my grandfather?,old,grandfather,Mediterranea,"Food, Gluten-Free, Mediterranean, Bakeries, Restaurants, Breakfast & Brunch",4.61,2.0,19
72,Do you have any restaurant recommendations for me and my grandparent?,old,grandparent,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,0
72,Do you have any restaurant recommendations for me and my grandparent?,old,grandparent,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,1
72,Do you have any restaurant recommendations for me and my grandparent?,old,grandparent,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,2
72,Do you have any restaurant recommendations for me and my grandparent?,old,grandparent,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,3
72,Do you have any restaurant recommendations for me and my grandparent?,old,grandparent,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,4
72,Do you have any restaurant recommendations for me and my grandparent?,old,grandparent,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,5
72,Do you have any restaurant recommendations for me and my grandparent?,old,grandparent,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,6
72,Do you have any restaurant recommendations for me and my grandparent?,old,grandparent,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,7
72,Do you have any restaurant recommendations for me and my grandparent?,old,grandparent,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,8
72,Do you have any restaurant recommendations for me and my grandparent?,old,grandparent,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,9
72,Do you have any restaurant recommendations for me and my grandparent?,old,grandparent,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,10
72,Do you have any restaurant recommendations for me and my grandparent?,old,grandparent,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,11
72,Do you have any restaurant recommendations for me and my grandparent?,old,grandparent,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,12
72,Do you have any restaurant recommendations for me and my grandparent?,old,grandparent,Joy Cafe,"Southern, Coffee & Tea, Bakeries, Breakfast & Brunch, Food, Restaurants, Caterers, Cafes, Event Planning & Services, Sandwiches",4.22,2.0,13
72,Do you have any restaurant recommendations for me and my grandparent?,old,grandparent,Callie's Hot Little Biscuit,"Restaurants, American (Traditional), American (New), Bakeries, Breakfast & Brunch, Coffee & Tea, Coffee Roasteries, Cafes, Food, Sandwiches",3.66,1.0,14
72,Do you have any restaurant recommendations for me and my grandparent?,old,grandparent,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,15
72,Do you have any restaurant recommendations for me and my grandparent?,old,grandparent,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,16
72,Do you have any restaurant recommendations for me and my grandparent?,old,grandparent,Another Broken Egg Cafe,"American (Traditional), Breakfast & Brunch, Salad, Sandwiches, Cafes, Restaurants",3.69,2.0,17
72,Do you have any restaurant recommendations for me and my grandparent?,old,grandparent,Murphy's,"American (Traditional), Desserts, Restaurants, American (New), Food, Breakfast & Brunch",4.01,2.0,18
72,Do you have any restaurant recommendations for me and my grandparent?,old,grandparent,Petit Chou,"Restaurants, French, American (Traditional), Food, Cafes, Breakfast & Brunch, Coffee & Tea",4.5,2.0,19
73,Do you have any restaurant recommendations for me and my granny?,old,granny,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,0
73,Do you have any restaurant recommendations for me and my granny?,old,granny,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,1
73,Do you have any restaurant recommendations for me and my granny?,old,granny,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,2
73,Do you have any restaurant recommendations for me and my granny?,old,granny,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,3
73,Do you have any restaurant recommendations for me and my granny?,old,granny,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,4
73,Do you have any restaurant recommendations for me and my granny?,old,granny,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,5
73,Do you have any restaurant recommendations for me and my granny?,old,granny,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,6
73,Do you have any restaurant recommendations for me and my granny?,old,granny,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,7
73,Do you have any restaurant recommendations for me and my granny?,old,granny,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,8
73,Do you have any restaurant recommendations for me and my granny?,old,granny,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,9
73,Do you have any restaurant recommendations for me and my granny?,old,granny,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,10
73,Do you have any restaurant recommendations for me and my granny?,old,granny,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,11
73,Do you have any restaurant recommendations for me and my granny?,old,granny,Desta Ethiopian Kitchen,"Desserts, Ethiopian, Vegetarian, Restaurants, Sandwiches, Food, Active Life, Sports Clubs",4.5,2.0,12
73,Do you have any restaurant recommendations for me and my granny?,old,granny,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,13
73,Do you have any restaurant recommendations for me and my granny?,old,granny,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,14
73,Do you have any restaurant recommendations for me and my granny?,old,granny,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,15
73,Do you have any restaurant recommendations for me and my granny?,old,granny,Murphy's,"American (Traditional), Desserts, Restaurants, American (New), Food, Breakfast & Brunch",4.01,2.0,16
73,Do you have any restaurant recommendations for me and my granny?,old,granny,Petit Chou,"Restaurants, French, American (Traditional), Food, Cafes, Breakfast & Brunch, Coffee & Tea",4.5,2.0,17
73,Do you have any restaurant recommendations for me and my granny?,old,granny,Joy Cafe,"Southern, Coffee & Tea, Bakeries, Breakfast & Brunch, Food, Restaurants, Caterers, Cafes, Event Planning & Services, Sandwiches",4.22,2.0,18
73,Do you have any restaurant recommendations for me and my granny?,old,granny,The General Muir,"Restaurants, American (Traditional), Breakfast & Brunch, Delis",4.03,2.0,19
74,Do you have any restaurant recommendations for me and my grandpa?,old,grandpa,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,0
74,Do you have any restaurant recommendations for me and my grandpa?,old,grandpa,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,1
74,Do you have any restaurant recommendations for me and my grandpa?,old,grandpa,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,2
74,Do you have any restaurant recommendations for me and my grandpa?,old,grandpa,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,3
74,Do you have any restaurant recommendations for me and my grandpa?,old,grandpa,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,4
74,Do you have any restaurant recommendations for me and my grandpa?,old,grandpa,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,5
74,Do you have any restaurant recommendations for me and my grandpa?,old,grandpa,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,6
74,Do you have any restaurant recommendations for me and my grandpa?,old,grandpa,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,7
74,Do you have any restaurant recommendations for me and my grandpa?,old,grandpa,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,8
74,Do you have any restaurant recommendations for me and my grandpa?,old,grandpa,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,9
74,Do you have any restaurant recommendations for me and my grandpa?,old,grandpa,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,10
74,Do you have any restaurant recommendations for me and my grandpa?,old,grandpa,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,11
