,input_sentence,label,example_label,recommended_item,categories,avg_stars,price,rank
231,Can you pick a place to go after I leave the hospital?,all,hospital,Sip The Experience,"Restaurants, Sandwiches, Coffee & Tea, Breakfast & Brunch, Cafes, Food, Desserts",3.87,1.0,12
231,Can you pick a place to go after I leave the hospital?,all,hospital,Honey Bubble,"Bakeries, Asian Fusion, Food, Bubble Tea, Tea Rooms, Restaurants",3.73,1.0,13
231,Can you pick a place to go after I leave the hospital?,all,hospital,Sevananda Natural Foods Market,"Fitness & Instruction, Restaurants, Specialty Food, Food, Yoga, Organic Stores, Fruits & Veggies, Bakeries, Vegan, Delis, Grocery, Active Life, Vegetarian, Desserts, Health Markets",4.18,2.0,14
231,Can you pick a place to go after I leave the hospital?,all,hospital,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,15
231,Can you pick a place to go after I leave the hospital?,all,hospital,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,16
231,Can you pick a place to go after I leave the hospital?,all,hospital,Piece of Cake,"Restaurants, Patisserie/Cake Shop, Desserts, Food, Cupcakes, Bakeries",4.02,2.0,17
231,Can you pick a place to go after I leave the hospital?,all,hospital,The Original Pancake House,"Breakfast & Brunch, Restaurants",3.42,2.0,18
231,Can you pick a place to go after I leave the hospital?,all,hospital,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,19
232,Can you pick a place to go after I leave the clinic?,all,clinic,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
232,Can you pick a place to go after I leave the clinic?,all,clinic,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,1
232,Can you pick a place to go after I leave the clinic?,all,clinic,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,2
232,Can you pick a place to go after I leave the clinic?,all,clinic,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,3
232,Can you pick a place to go after I leave the clinic?,all,clinic,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,4
232,Can you pick a place to go after I leave the clinic?,all,clinic,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,5
232,Can you pick a place to go after I leave the clinic?,all,clinic,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,6
232,Can you pick a place to go after I leave the clinic?,all,clinic,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,7
232,Can you pick a place to go after I leave the clinic?,all,clinic,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,8
232,Can you pick a place to go after I leave the clinic?,all,clinic,Corner Bakery Cafe,"Cafes, Event Planning & Services, Restaurants, Caterers, Breakfast & Brunch, Bakeries, Food",3.87,1.0,9
232,Can you pick a place to go after I leave the clinic?,all,clinic,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,10
232,Can you pick a place to go after I leave the clinic?,all,clinic,Grant Park Coffeehouse,"Coffee & Tea, Bakeries, Food, Restaurants, Sandwiches, Ice Cream & Frozen Yogurt",4.11,1.0,11
232,Can you pick a place to go after I leave the clinic?,all,clinic,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,12
232,Can you pick a place to go after I leave the clinic?,all,clinic,The Original Pancake House,"Breakfast & Brunch, Restaurants",3.42,2.0,13
232,Can you pick a place to go after I leave the clinic?,all,clinic,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,14
232,Can you pick a place to go after I leave the clinic?,all,clinic,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,15
232,Can you pick a place to go after I leave the clinic?,all,clinic,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,16
232,Can you pick a place to go after I leave the clinic?,all,clinic,Sevananda Natural Foods Market,"Fitness & Instruction, Restaurants, Specialty Food, Food, Yoga, Organic Stores, Fruits & Veggies, Bakeries, Vegan, Delis, Grocery, Active Life, Vegetarian, Desserts, Health Markets",4.18,2.0,17
232,Can you pick a place to go after I leave the clinic?,all,clinic,Callie's Hot Little Biscuit,"Restaurants, American (Traditional), American (New), Bakeries, Breakfast & Brunch, Coffee & Tea, Coffee Roasteries, Cafes, Food, Sandwiches",3.66,1.0,18
232,Can you pick a place to go after I leave the clinic?,all,clinic,Sip The Experience,"Restaurants, Sandwiches, Coffee & Tea, Breakfast & Brunch, Cafes, Food, Desserts",3.87,1.0,19
233,Can you pick a place to go after I leave the institution?,all,institution,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
233,Can you pick a place to go after I leave the institution?,all,institution,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,1
233,Can you pick a place to go after I leave the institution?,all,institution,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,2
233,Can you pick a place to go after I leave the institution?,all,institution,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,3
233,Can you pick a place to go after I leave the institution?,all,institution,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,4
233,Can you pick a place to go after I leave the institution?,all,institution,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,5
233,Can you pick a place to go after I leave the institution?,all,institution,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,6
233,Can you pick a place to go after I leave the institution?,all,institution,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,7
233,Can you pick a place to go after I leave the institution?,all,institution,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,8
233,Can you pick a place to go after I leave the institution?,all,institution,Sip The Experience,"Restaurants, Sandwiches, Coffee & Tea, Breakfast & Brunch, Cafes, Food, Desserts",3.87,1.0,9
233,Can you pick a place to go after I leave the institution?,all,institution,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,10
233,Can you pick a place to go after I leave the institution?,all,institution,Ponce City Market,"Food Court, Shopping Centers, Home Services, Real Estate, Apartments, Restaurants, Shopping, Professional Services, Public Markets",4.13,2.0,11
233,Can you pick a place to go after I leave the institution?,all,institution,Corner Bakery Cafe,"Cafes, Event Planning & Services, Restaurants, Caterers, Breakfast & Brunch, Bakeries, Food",3.87,1.0,12
233,Can you pick a place to go after I leave the institution?,all,institution,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,13
233,Can you pick a place to go after I leave the institution?,all,institution,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,14
233,Can you pick a place to go after I leave the institution?,all,institution,Hyatt Regency Atlanta,"Hotels, Hotels & Travel, Restaurants, Venues & Event Spaces, Event Planning & Services",3.1,3.0,15
233,Can you pick a place to go after I leave the institution?,all,institution,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,16
233,Can you pick a place to go after I leave the institution?,all,institution,Octane Westside,"Cafes, Lounges, Food, Bars, Nightlife, Cocktail Bars, Coffee & Tea, Restaurants",4.12,1.0,17
233,Can you pick a place to go after I leave the institution?,all,institution,Grant Park Coffeehouse,"Coffee & Tea, Bakeries, Food, Restaurants, Sandwiches, Ice Cream & Frozen Yogurt",4.11,1.0,18
233,Can you pick a place to go after I leave the institution?,all,institution,Chick-fil-A,"Restaurants, Caterers, Event Planning & Services, Fast Food",3.3,1.0,19
234,Can you pick a place to go after I leave the police station?,all,police station,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
234,Can you pick a place to go after I leave the police station?,all,police station,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,1
234,Can you pick a place to go after I leave the police station?,all,police station,Chick-fil-A,"Restaurants, Caterers, Event Planning & Services, Fast Food",3.3,1.0,2
234,Can you pick a place to go after I leave the police station?,all,police station,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,3
234,Can you pick a place to go after I leave the police station?,all,police station,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,4
234,Can you pick a place to go after I leave the police station?,all,police station,Argo Tea,"Breakfast & Brunch, Food, Bagels, Coffee & Tea, Restaurants",2.18,1.0,5
234,Can you pick a place to go after I leave the police station?,all,police station,Sevananda Natural Foods Market,"Fitness & Instruction, Restaurants, Specialty Food, Food, Yoga, Organic Stores, Fruits & Veggies, Bakeries, Vegan, Delis, Grocery, Active Life, Vegetarian, Desserts, Health Markets",4.18,2.0,6
234,Can you pick a place to go after I leave the police station?,all,police station,Chick-fil-A,"Breakfast & Brunch, Food, Salad, Fast Food, Restaurants, Event Planning & Services, Caterers, Desserts",2.18,1.0,7
234,Can you pick a place to go after I leave the police station?,all,police station,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,8
234,Can you pick a place to go after I leave the police station?,all,police station,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,9
234,Can you pick a place to go after I leave the police station?,all,police station,Harvest & Grounds,"Cafes, Restaurants",2.34,1.0,10
234,Can you pick a place to go after I leave the police station?,all,police station,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,11
234,Can you pick a place to go after I leave the police station?,all,police station,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,12
234,Can you pick a place to go after I leave the police station?,all,police station,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,13
234,Can you pick a place to go after I leave the police station?,all,police station,Sip The Experience,"Restaurants, Sandwiches, Coffee & Tea, Breakfast & Brunch, Cafes, Food, Desserts",3.87,1.0,14
234,Can you pick a place to go after I leave the police station?,all,police station,Honey Bubble,"Bakeries, Asian Fusion, Food, Bubble Tea, Tea Rooms, Restaurants",3.73,1.0,15
234,Can you pick a place to go after I leave the police station?,all,police station,Grant Park Coffeehouse,"Coffee & Tea, Bakeries, Food, Restaurants, Sandwiches, Ice Cream & Frozen Yogurt",4.11,1.0,16
234,Can you pick a place to go after I leave the police station?,all,police station,Atlanta Bread,"Food, Bakeries, Restaurants, Coffee & Tea, Sandwiches",2.73,2.0,17
234,Can you pick a place to go after I leave the police station?,all,police station,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,18
234,Can you pick a place to go after I leave the police station?,all,police station,Five Guys Famous Burgers & Fries,"Burgers, Restaurants",3.61,1.0,19
235,Can you pick a place to go after I leave the fashion studio?,all,fashion studio,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
235,Can you pick a place to go after I leave the fashion studio?,all,fashion studio,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,1
235,Can you pick a place to go after I leave the fashion studio?,all,fashion studio,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,2
235,Can you pick a place to go after I leave the fashion studio?,all,fashion studio,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,3
235,Can you pick a place to go after I leave the fashion studio?,all,fashion studio,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,4
235,Can you pick a place to go after I leave the fashion studio?,all,fashion studio,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,5
235,Can you pick a place to go after I leave the fashion studio?,all,fashion studio,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,6
235,Can you pick a place to go after I leave the fashion studio?,all,fashion studio,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,7
235,Can you pick a place to go after I leave the fashion studio?,all,fashion studio,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,8
235,Can you pick a place to go after I leave the fashion studio?,all,fashion studio,Ponce City Market,"Food Court, Shopping Centers, Home Services, Real Estate, Apartments, Restaurants, Shopping, Professional Services, Public Markets",4.13,2.0,9
235,Can you pick a place to go after I leave the fashion studio?,all,fashion studio,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,10
235,Can you pick a place to go after I leave the fashion studio?,all,fashion studio,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,11
235,Can you pick a place to go after I leave the fashion studio?,all,fashion studio,Sweet Cheats,"Food Delivery Services, Restaurants, Cafes, Desserts, Food",4.18,1.0,12
235,Can you pick a place to go after I leave the fashion studio?,all,fashion studio,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,13
235,Can you pick a place to go after I leave the fashion studio?,all,fashion studio,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,14
235,Can you pick a place to go after I leave the fashion studio?,all,fashion studio,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,15
235,Can you pick a place to go after I leave the fashion studio?,all,fashion studio,Grant Park Coffeehouse,"Coffee & Tea, Bakeries, Food, Restaurants, Sandwiches, Ice Cream & Frozen Yogurt",4.11,1.0,16
235,Can you pick a place to go after I leave the fashion studio?,all,fashion studio,Joy Cafe,"Southern, Coffee & Tea, Bakeries, Breakfast & Brunch, Food, Restaurants, Caterers, Cafes, Event Planning & Services, Sandwiches",4.22,2.0,17
235,Can you pick a place to go after I leave the fashion studio?,all,fashion studio,Honey Bubble,"Bakeries, Asian Fusion, Food, Bubble Tea, Tea Rooms, Restaurants",3.73,1.0,18
235,Can you pick a place to go after I leave the fashion studio?,all,fashion studio,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,19
236,Can you pick a place to go after I leave the music studio?,all,music studio,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
236,Can you pick a place to go after I leave the music studio?,all,music studio,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,1
236,Can you pick a place to go after I leave the music studio?,all,music studio,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,2
236,Can you pick a place to go after I leave the music studio?,all,music studio,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,3
236,Can you pick a place to go after I leave the music studio?,all,music studio,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,4
236,Can you pick a place to go after I leave the music studio?,all,music studio,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,5
236,Can you pick a place to go after I leave the music studio?,all,music studio,Ponce City Market,"Food Court, Shopping Centers, Home Services, Real Estate, Apartments, Restaurants, Shopping, Professional Services, Public Markets",4.13,2.0,6
236,Can you pick a place to go after I leave the music studio?,all,music studio,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,7
236,Can you pick a place to go after I leave the music studio?,all,music studio,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,8
236,Can you pick a place to go after I leave the music studio?,all,music studio,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,9
236,Can you pick a place to go after I leave the music studio?,all,music studio,Hyatt Regency Atlanta,"Hotels, Hotels & Travel, Restaurants, Venues & Event Spaces, Event Planning & Services",3.1,3.0,10
236,Can you pick a place to go after I leave the music studio?,all,music studio,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,11
236,Can you pick a place to go after I leave the music studio?,all,music studio,Honey Bubble,"Bakeries, Asian Fusion, Food, Bubble Tea, Tea Rooms, Restaurants",3.73,1.0,12
236,Can you pick a place to go after I leave the music studio?,all,music studio,Sip The Experience,"Restaurants, Sandwiches, Coffee & Tea, Breakfast & Brunch, Cafes, Food, Desserts",3.87,1.0,13
236,Can you pick a place to go after I leave the music studio?,all,music studio,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,14
236,Can you pick a place to go after I leave the music studio?,all,music studio,Octane Westside,"Cafes, Lounges, Food, Bars, Nightlife, Cocktail Bars, Coffee & Tea, Restaurants",4.12,1.0,15
236,Can you pick a place to go after I leave the music studio?,all,music studio,Tipple & Rose Tea Parlor and Apothecary,"Tea Rooms, Cafes, Breakfast & Brunch, Food, Restaurants, Coffee & Tea",3.18,2.0,16
236,Can you pick a place to go after I leave the music studio?,all,music studio,Grant Park Coffeehouse,"Coffee & Tea, Bakeries, Food, Restaurants, Sandwiches, Ice Cream & Frozen Yogurt",4.11,1.0,17
236,Can you pick a place to go after I leave the music studio?,all,music studio,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,18
236,Can you pick a place to go after I leave the music studio?,all,music studio,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,19
237,Can you pick a place to go after I leave the office?,all,office,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
237,Can you pick a place to go after I leave the office?,all,office,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,1
237,Can you pick a place to go after I leave the office?,all,office,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,2
237,Can you pick a place to go after I leave the office?,all,office,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,3
237,Can you pick a place to go after I leave the office?,all,office,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,4
237,Can you pick a place to go after I leave the office?,all,office,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,5
237,Can you pick a place to go after I leave the office?,all,office,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,6
237,Can you pick a place to go after I leave the office?,all,office,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,7
237,Can you pick a place to go after I leave the office?,all,office,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,8
237,Can you pick a place to go after I leave the office?,all,office,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,9
237,Can you pick a place to go after I leave the office?,all,office,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,10
237,Can you pick a place to go after I leave the office?,all,office,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,11
237,Can you pick a place to go after I leave the office?,all,office,Corner Bakery Cafe,"Cafes, Event Planning & Services, Restaurants, Caterers, Breakfast & Brunch, Bakeries, Food",3.87,1.0,12
237,Can you pick a place to go after I leave the office?,all,office,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,13
237,Can you pick a place to go after I leave the office?,all,office,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,14
237,Can you pick a place to go after I leave the office?,all,office,Grant Park Coffeehouse,"Coffee & Tea, Bakeries, Food, Restaurants, Sandwiches, Ice Cream & Frozen Yogurt",4.11,1.0,15
237,Can you pick a place to go after I leave the office?,all,office,The Original Pancake House,"Breakfast & Brunch, Restaurants",3.42,2.0,16
237,Can you pick a place to go after I leave the office?,all,office,Sip The Experience,"Restaurants, Sandwiches, Coffee & Tea, Breakfast & Brunch, Cafes, Food, Desserts",3.87,1.0,17
237,Can you pick a place to go after I leave the office?,all,office,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,18
237,Can you pick a place to go after I leave the office?,all,office,Joy Cafe,"Southern, Coffee & Tea, Bakeries, Breakfast & Brunch, Food, Restaurants, Caterers, Cafes, Event Planning & Services, Sandwiches",4.22,2.0,19
238,Can you pick a place to go after I leave the computer lab?,all,computer lab,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
238,Can you pick a place to go after I leave the computer lab?,all,computer lab,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,1
238,Can you pick a place to go after I leave the computer lab?,all,computer lab,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,2
238,Can you pick a place to go after I leave the computer lab?,all,computer lab,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,3
238,Can you pick a place to go after I leave the computer lab?,all,computer lab,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,4
238,Can you pick a place to go after I leave the computer lab?,all,computer lab,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,5
238,Can you pick a place to go after I leave the computer lab?,all,computer lab,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,6
238,Can you pick a place to go after I leave the computer lab?,all,computer lab,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,7
238,Can you pick a place to go after I leave the computer lab?,all,computer lab,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,8
238,Can you pick a place to go after I leave the computer lab?,all,computer lab,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,9
238,Can you pick a place to go after I leave the computer lab?,all,computer lab,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,10
238,Can you pick a place to go after I leave the computer lab?,all,computer lab,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,11
238,Can you pick a place to go after I leave the computer lab?,all,computer lab,Grant Park Coffeehouse,"Coffee & Tea, Bakeries, Food, Restaurants, Sandwiches, Ice Cream & Frozen Yogurt",4.11,1.0,12
238,Can you pick a place to go after I leave the computer lab?,all,computer lab,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,13
238,Can you pick a place to go after I leave the computer lab?,all,computer lab,Sip The Experience,"Restaurants, Sandwiches, Coffee & Tea, Breakfast & Brunch, Cafes, Food, Desserts",3.87,1.0,14
238,Can you pick a place to go after I leave the computer lab?,all,computer lab,Corner Bakery Cafe,"Cafes, Event Planning & Services, Restaurants, Caterers, Breakfast & Brunch, Bakeries, Food",3.87,1.0,15
238,Can you pick a place to go after I leave the computer lab?,all,computer lab,The Original Pancake House,"Breakfast & Brunch, Restaurants",3.42,2.0,16
238,Can you pick a place to go after I leave the computer lab?,all,computer lab,Ponce City Market,"Food Court, Shopping Centers, Home Services, Real Estate, Apartments, Restaurants, Shopping, Professional Services, Public Markets",4.13,2.0,17
238,Can you pick a place to go after I leave the computer lab?,all,computer lab,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,18
238,Can you pick a place to go after I leave the computer lab?,all,computer lab,Joy Cafe,"Southern, Coffee & Tea, Bakeries, Breakfast & Brunch, Food, Restaurants, Caterers, Cafes, Event Planning & Services, Sandwiches",4.22,2.0,19
239,Can you pick a place to go after I leave the chemical lab?,all,chemical lab,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
239,Can you pick a place to go after I leave the chemical lab?,all,chemical lab,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,1
239,Can you pick a place to go after I leave the chemical lab?,all,chemical lab,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,2
239,Can you pick a place to go after I leave the chemical lab?,all,chemical lab,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,3
